"country","local_id","global_id","type","day","month","year","participant_age","participant_gender","participant_occupation","participant_occ_detail","participant_education","participant_edu_length","participant_school_year","participant_nationality","hh_size","hh_age_1","hh_age_2","hh_age_3","hh_age_4","hh_age_5","hh_age_6","hh_age_7","hh_age_8","hh_age_9","hh_age_10","hh_age_11","hh_age_12","hh_age_13","hh_age_14","hh_age_15","hh_age_16","hh_age_17","hh_age_18","hh_age_19","hh_age_20","class_size","work_contacts","work_contacts_nr","child_care","child_care_detail","child_relationship","child_nationality","problems","diary_how","diary_missed_unsp","diary_missed_skin","diary_missed_noskin","diary_weight","dayofweek","weekday","holiday","cnt_count","household_id","survey_relationship","health_mobility","health_self_care","health_daily_activity","health_pain","health_fear","health_score","city_name_participant","city_zip_code","city_name","city_xcoord","city_ycoord","city_latitude","city_longitude","person_height","person_weight","residential_status","residential_status_other","residential_population","child_care_boolean","child_care_monday","child_care_tuesday","child_care_wednesday","child_care_thursday","child_care_friday","child_care_saturday","child_care_sunday","child_care_unknown","child_school","child_school_count","child_extracur_boyscout","child_extracur_sports_team","child_extracur_music_school","child_extracur_other","child_extracur_no","child_extracur_unknown","child_extracur_other_detail","occupation_detail_simid","elderly_at_work","occupation_public_health","occupation_public_health_function","severe_disease_self","severe_disease_family","severe_disease_caregiving","elderly_children","elderly_children_count","elderly_children_age","elderly_children_frequency","elderly_grandchildren","elderly_grandchildren_count","elderly_grandchildren_age","elderly_grandchildren_frequency","smoking","elderly_smoking","elderly_drinking_type","elderly_drinking_frequency","work_contacts_0_5","work_contacts_6_11","work_contacts_12_17","work_contacts_18_29","work_contacts_30_60","work_contacts_60plus","time_use_location_1","time_use_location_2","time_use_location_3","time_use_location_4","time_use_location_5","time_use_location_6","time_use_location_7","time_use_location_8","time_use_location_9","time_use_location_10","time_use_location_11","time_use_location_12","time_use_location_13","time_use_location_14","time_use_location_15","time_use_location_16","time_use_location_17","time_use_distance_1","time_use_distance_2","time_use_distance_3","time_use_distance_4","time_use_distance_5","time_use_distance_6","time_use_distance_7","time_use_distance_8","time_use_distance_9","time_use_distance_10","time_use_distance_11","time_use_distance_12","time_use_distance_13","time_use_distance_14","time_use_distance_15","time_use_distance_16","time_use_distance_17","uncommon_day","uncommon_day_reason","uncommon_day_other","contacts_unreported","public_transport_bus","public_transport_train","public_transport_other","hh_member_age_1","hh_member_age_2","hh_member_age_3","hh_member_age_4","hh_member_age_5","hh_member_age_6","hh_member_age_7","hh_member_age_8","hh_member_age_9","hh_member_age_10","hh_member_age_11","hh_member_age_12","hh_member_gender_1","hh_member_gender_2","hh_member_gender_3","hh_member_gender_4","hh_member_gender_5","hh_member_gender_6","hh_member_gender_7","hh_member_gender_8","hh_member_gender_9","hh_member_gender_10","hh_member_gender_11","hh_member_gender_12","hh_member_present_1","hh_member_present_2","hh_member_present_3","hh_member_present_4","hh_member_present_5","hh_member_present_6","hh_member_present_7","hh_member_present_8","hh_member_present_9","hh_member_present_10","hh_member_present_11","hh_member_present_12","animal_ownership","animal_touching","animal_ownership_cat","animal_ownership_dog","animal_ownership_horse","animal_ownership_chicken","animal_ownership_turkey","animal_ownership_sheep","animal_ownership_pigeon","animal_ownership_pig","animal_ownership_cow","animal_ownership_fish","animal_ownership_other","animal_touching_cat","animal_touching_dog","animal_touching_horse","animal_touching_chicken","animal_touching_turkey","animal_touching_sheep","animal_touching_pigeon","animal_touching_pig","animal_touching_cow","animal_touching_fish","animal_touching_other","hh_parental_type","problem_flag","individual_survey"
"BE",3565380,14261520,1,5,11,2010,35,"M",1,NA,4,NA,NA,"BE",2,35,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",30,NA,NA,NA,"BE",NA,NA,3,NA,NA,NA,5,"Y","Y",47,3565380,NA,1,1,1,2,1,85,"Scherpenheuvel",3270,"Scherpenheuvel-Zichem",192568,185655,50.9742707,4.9785767,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,"N",NA,"N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,"N","N","N","N","Y","N",1,5,4,4,4,4,4,5,5,1,1,1,1,8,7,1,1,1,3,3,3,3,3,3,3,3,1,1,1,1,2,3,1,1,"N",NA,NA,3,"N","N",NA,35,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y","Y","N","N","Y","N","N","N","N","N","Y","schildpadden 35","Y","N","N","N","N","N","N","N","N","N",NA,1,0,TRUE
"BE",3568069,14272276,3,8,11,2010,5,"M",5,NA,2,NA,NA,"BE",4,0,42,36,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",3,NA,"BE",NA,NA,2,NA,NA,NA,1,"Y","N",11,3568069,NA,1,1,3,1,1,100,"Kortrijk",8500,"Kortrijk",72217,169211,50.8194894,3.2577076,NA,NA,NA," ",NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"N","N","N","N","Y","N",NA,NA,NA,NA,NA,"N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,3,3,3,3,3,3,3,5,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,3,1,1,1,1,1,1,1,"N",NA,NA,2,NA,NA,NA,0,42,36,5,NA,NA,NA,NA,NA,NA,NA,NA,"F","M","F","M",NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,TRUE
"BE",3592572,14370288,1,6,11,2010,55,"M",1,NA,1,NA,NA,"BE",2,55,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,"BE",NA,NA,1,NA,NA,NA,6,"N","Y",37,3592572,NA,1,1,1,1,1,85,"kalken",9270,"Laarne",113599,191184,51.0304277,3.8535642,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,"N",NA,"Y","N","N",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,"N",NA,NA,1,"N","N",NA,55,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y","N","Y","N","N","N","N","N","N","N","N",NA,"N","Y","N","N","N","N","N","N","N","N",NA,1,0,TRUE
"BE",3592587,14370348,2,27,10,2010,15,"M",5,NA,2,NA,NA,"BE",5,15,18,20,46,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BE",NA,NA,3,NA,NA,NA,3,"Y","N",53,3592587,NA,1,1,1,1,1,100,"dilsen-stokkem",3650,"Dilsen-Stokkem",245205,192741,51.0301998,5.7000888,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,"N",NA,"N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3,3,3,1,1,7,7,1,1,8,7,7,9,9,9,1,2,2,2,2,1,1,2,2,1,1,2,2,2,5,5,5,"N",NA,NA,3,"N","N",NA,15,18,20,46,48,NA,NA,NA,NA,NA,NA,NA,"M","F","F","F","M",NA,NA,NA,NA,NA,NA,NA,"Y","N","N","Y","Y",NA,NA,NA,NA,NA,NA,NA,"N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,TRUE
"BE",3600997,14403988,1,9,11,2010,47,"M",1,NA,3,NA,NA,"BE",4,15,17,45,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,"BE","N",NA,2,NA,NA,NA,2,"Y","N",38,3600997,NA,1,1,1,1,1,NA,"haaltert",9450,"Haaltert",124410,176884,50.90244,4.0056515,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,"N",NA,"N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"N","N","N","N","Y","N",4,4,4,4,4,4,4,5,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,"N",NA,NA,2,"N","N",NA,15,17,45,47,NA,NA,NA,NA,NA,NA,NA,NA,"F","M","F","M",NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y","Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,"Y","N","N","N","N","Y","N","N","N","N","N","N","vogel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,TRUE
"BE",3616717,14466868,2,25,10,2010,14,"M",5,NA,1,NA,NA,"BE",2,48,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,"BE",NA,NA,2,NA,NA,NA,1,"Y","N",21,3616717,NA,1,1,1,1,1,90,"antwerpen",2000,"Antwerpen",152132,212370,51.2198771,4.4011356,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,"N",NA,"N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,3,3,3,3,3,3,3,5,7,7,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,"N",NA,NA,2,"Y","N",NA,48,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,TRUE
"BE",3617502,14470008,1,28,10,2010,59,"F",4,NA,2,NA,NA,"BE",2,59,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,"BE",NA,NA,1,NA,NA,NA,4,"Y","N",4,3617502,NA,1,1,1,2,2,70,"destelbergen",9070,"Destelbergen",109983,194090,51.0609335,3.7977646,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,"N",NA,"N","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,"N",NA,NA,1,NA,NA,NA,59,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"Y","N","N","N","N","N","N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,TRUE
"BE",3617919,14471676,1,24,10,2010,20,"F",5,NA,5,NA,NA,"BE",6,10,20,20,25,46,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,"BE","N",NA,2,NA,NA,NA,0,"N","N",25,3617919,NA,1,1,1,2,1,60,"menen",8930,"Menen",62000,165805,50.7961693,3.1214422,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,"N",NA,"N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,7,7,7,7,1,1,1,5,8,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,"N",NA,NA,2,"N","Y",NA,10,20,20,25,46,46,NA,NA,NA,NA,NA,NA,"F","F","F","M","F","M",NA,NA,NA,NA,NA,NA,"Y","Y","Y","N","Y","Y",NA,NA,NA,NA,NA,NA,"Y","Y","N","N","N","Y","N","N","N","Y","N","N","konijn","N","Y","N","N","N","N","N","N","N","N",NA,3,0,TRUE
"BE",3641608,14566432,1,8,11,2010,66,"M",3,NA,1,NA,NA,"BE",2,66,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BE",NA,NA,1,NA,NA,NA,1,"Y","N",1,3641608,4,1,1,1,1,1,80,"opwijk",1745,"Opwijk",137429,184423,50.971588,4.186911,NA,NA,"at_home"," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"N","N",NA,"N",NA,NA,"Y",2,33,3,"Y",9,3,3,NA,4,3,5,NA,NA,NA,NA,NA,NA,1,1,1,5,1,1,1,5,5,5,1,1,1,1,1,1,1,1,1,1,5,1,1,1,5,5,5,1,1,1,1,1,1,1,"N",NA,NA,1,"N","N",NA,66,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y","Y","Y","N","Y","N","N","N","N","N","N",NA,"Y","Y","N","N","N","N","N","N","N","N",NA,1,0,TRUE
"BE",3653290,14613160,1,15,11,2010,38,"F",1,NA,5,NA,NA,"BE",1,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",0,NA,NA,NA,"BE",NA,NA,1,NA,NA,NA,1,"Y","N",8,3653290,NA,1,1,1,2,1,70,"antwerpen",2018,NA,NA,NA,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,"Y",NA,"N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"N","N","N","N","N","N",1,1,8,1,1,1,1,1,1,1,8,8,1,7,7,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,3,3,1,1,"Y",6,NA,1,"N","N",NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,TRUE
"BE",3656524,14626096,1,11,11,2010,57,"M",3,NA,2,NA,NA,"BE",3,19,22,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,"BE",NA,NA,1,NA,NA,NA,4,"Y","Y",11,3656524,NA,1,1,1,2,1,70,"ophasselt",9500,"Geraardsbergen",115735,162494,50.7705978,3.8871336,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,"N",NA,"N","Y","N",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,7,7,7,1,1,1,7,7,7,1,1,1,1,1,1,1,1,5,5,5,1,1,1,5,5,5,1,1,1,1,1,"N",NA,NA,1,"N","N",NA,19,22,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M","F","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","N","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y","N","Y","N","Y","N","N","N","N","N","N",NA,"N","Y","N","N","N","N","N","N","N","N",NA,1,0,TRUE
"BE",3659315,14637260,1,4,11,2010,53,"M",1,NA,2,NA,NA,"BE",2,53,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",12,NA,NA,NA,"BE","N",NA,2,NA,NA,NA,4,"Y","Y",12,3659315,NA,1,1,1,2,1,70,"o-l-vrouwestraat 74/001",2800,"Mechelen",157909,190864,51.0258791,4.4775365,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,"N",NA,"N","Y","N",NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,"N","N","N","N","Y","N",1,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,"N",NA,NA,2,"N","N",NA,53,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,TRUE
"BE",3670252,14681008,1,5,11,2010,32,"M",1,NA,1,NA,NA,"BE",2,32,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",12,NA,NA,NA,"BE",NA,NA,2,NA,NA,NA,5,"Y","Y",11,3670252,NA,1,1,1,1,1,98,"gent",9000,"Gent",104852,194017,51.0678307,3.7290914,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,"N",NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"N","N","N","Y","N","N",9,9,9,1,4,4,4,4,4,4,4,4,1,1,1,9,9,5,5,5,2,2,2,2,2,2,2,2,2,2,1,1,5,5,"N",NA,NA,2,"Y","N",NA,32,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y","N","Y","N","N","N","N","N","N","N","N","gekko's","N","Y","N","N","N","N","N","N","N","N",NA,2,0,TRUE
"BE",3672115,14688460,1,12,12,2010,22,"M",5,NA,3,NA,NA,"BE",3,22,24,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",120,NA,NA,NA,"BE",NA,NA,4,NA,NA,NA,5,"Y","N",143,3672115,NA,1,1,1,1,1,75,"brasschaat",2930,"Brasschaat",158197,219754,51.29227,4.49419,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,"N",NA,"N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,"N","N","N","Y","N","N",1,1,1,1,1,1,5,3,3,5,1,5,4,5,7,7,7,1,1,1,1,1,1,3,3,3,3,1,3,3,3,2,2,2,"N",NA,NA,4,"N","N",NA,22,24,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M","F","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,TRUE
"BE",3678543,14714172,1,6,11,2010,43,"F",1,NA,5,NA,NA,"BE",5,11,14,16,43,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,"BE",NA,NA,2,NA,NA,NA,6,"N","Y",15,3678543,NA,1,1,1,1,1,80,"neerpelt",3910,"Neerpelt",224323,213672,51.22724,5.43173,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,"N",NA,"N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,7,7,7,7,1,1,1,4,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,2,1,1,1,1,"N",NA,NA,2,"N","N",NA,11,14,16,43,43,NA,NA,NA,NA,NA,NA,NA,"M","F","F","M","F",NA,NA,NA,NA,NA,NA,NA,"Y","Y","Y","Y","Y",NA,NA,NA,NA,NA,NA,NA,"Y","Y","N","Y","N","Y","N","N","N","N","N","Y","konijn","N","Y","N","N","N","N","N","N","N","N",NA,2,0,TRUE
"BE",3684105,14736420,1,5,11,2010,62,"M",2,NA,2,NA,NA,"BE",2,61,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BE",NA,NA,1,NA,NA,NA,5,"Y","Y",6,3684105,4,1,1,1,2,1,75,"Gistel (Moere)",8470,"Gistel",51569,205806,51.1562662,2.9676432,NA,NA,"at_home"," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"N","Y","verpleger","N","Y","N","N",NA,NA,NA,"N",NA,NA,NA,NA,2,3,5,NA,NA,NA,NA,NA,NA,1,1,1,8,1,1,1,1,8,8,8,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,1,1,1,1,1,1,"N",NA,NA,1,"N","N",NA,61,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y","Y","N","N","N","N","N","N","N","N","N",NA,"Y","N","N","N","N","N","N","N","N","N",NA,2,0,TRUE
"BE",3693141,14772564,1,6,11,2010,73,"F",2,NA,5,NA,NA,"BE",2,73,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BE",NA,NA,1,NA,NA,NA,6,"N","Y",18,3693141,4,1,1,1,1,1,94,"eeklo",9900,"Eeklo",93884,208601,51.1852719,3.5638899,NA,NA,"at_home"," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N",NA,"N","Y",NA,"N",NA,NA,NA,"N",NA,NA,NA,NA,5,2,5,NA,NA,NA,NA,NA,NA,1,1,1,5,8,8,8,8,8,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,1,1,1,1,1,1,1,1,"Y",6,NA,1,"N","N",NA,73,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,TRUE
"BE",3698527,14794108,1,2,11,2010,22,"F",5,NA,6,NA,NA,"BE",4,48,49,18,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,"BE",NA,NA,2,NA,NA,NA,2,"Y","Y",15,3698527,NA,1,1,1,1,1,95,"berlaar",2590,"Berlaar",170249,200855,51.11804,4.65752,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,"Y",NA,"N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,5,5,5,4,5,3,3,5,1,1,1,1,1,1,1,1,1,2,3,3,3,3,3,3,3,1,1,1,1,1,1,"N",NA,NA,2,"N","Y",NA,48,49,18,22,NA,NA,NA,NA,NA,NA,NA,NA,"M","F","F","F",NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y","N","Y",NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y","Y","N","N","N","N","N","N","N","N","Y",NA,"Y","N","N","N","N","N","N","N","N","N",NA,3,0,TRUE
"BE",3701809,14807236,1,1,11,2010,46,"M",1,NA,4,NA,NA,"BE",3,46,39,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",10,NA,NA,NA,"BE",NA,NA,3,NA,NA,NA,1,"Y","Y",12,3701809,NA,1,1,1,1,1,NA,"gits",8830,"Hooglede",59689,186155,50.9785141,3.0814646,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,"N",NA,"N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"N","N","N","Y","Y","N",4,4,4,4,4,4,4,4,4,1,1,7,7,1,1,1,1,3,3,3,3,3,3,3,3,3,1,1,2,2,1,1,1,1,"N",NA,NA,3,"N","N",NA,46,39,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M","F","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","N","Y","N","N","Y","N","N","N","N","N","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,TRUE
"BE",3705487,14821948,1,7,11,2010,60,"F",3,NA,4,NA,NA,"BE",2,60,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,"BE",NA,NA,NA,NA,NA,NA,0,"N","Y",11,3705487,NA,1,1,1,2,1,85,"bierbeek",3360,"Bierbeek",177311,168628,50.8279,4.75981,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,"N",NA,"N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,NA,NA,NA,5,NA,NA,NA,60,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y","N","Y","N","Y","N","N","Y","N","N","Y","eenden. vogels. cavia. konijn","N","Y","N","N","N","N","Y","N","N","N",NA,2,0,TRUE
